2015-06-12 13:13:43,232,2,802.0
2015-06-12 13:21:39,232,4,476.0
2015-06-12 13:22:34,170,4,55.0
2015-06-12 20:34:35,78,1,25921.0
2015-06-12 20:44:36,78,3,601.0
2015-06-13 06:42:00,232,2,35844.0
2015-06-13 11:26:28,78,1,17068.0
2015-06-13 11:40:09,10005,2,821.0
2015-06-13 11:44:49,1,2,280.0
2015-06-13 12:28:19,1164,4,2610.0
2015-06-13 12:34:40,2,3,381.0
2015-06-13 12:52:00,10627,3,1040.0
2015-06-13 13:18:24,79,4,1584.0
2015-06-13 17:05:57,1029,4,13653.0
2015-06-13 17:07:49,10077,1,112.0
2015-06-13 17:08:51,10076,1,62.0
2015-06-13 17:19:40,1019,2,649.0
2015-06-13 17:21:15,57,1,95.0
2015-06-13 17:31:23,1018,2,608.0
2015-06-13 17:31:49,10068,3,26.0
2015-06-13 17:43:04,75,4,675.0
2015-06-13 17:44:25,175,4,81.0
2015-06-13 17:46:00,10058,4,95.0
2015-06-13 17:48:30,10085,4,150.0
2015-06-13 18:00:48,1030,1,738.0
2015-06-13 18:07:58,1028,3,430.0
2015-06-13 18:10:45,1027,3,167.0
2015-06-13 18:18:20,10076,3,455.0
2015-06-13 18:22:01,1029,3,221.0
2015-06-13 18:37:58,10414,4,957.0
2015-06-13 18:38:39,78,3,41.0
2015-06-13 19:13:49,176,4,2110.0
2015-06-13 20:19:25,10138,4,3936.0
2015-06-13 20:20:30,10139,4,65.0
2015-06-13 20:28:53,78,3,503.0
2015-06-14 09:32:04,79,4,46991.0
2015-06-14 09:32:41,78,4,37.0
2015-06-14 11:43:16,78,1,7835.0
2015-06-14 11:52:36,10115,1,560.0
2015-06-14 11:53:32,10077,1,56.0
2015-06-14 11:54:12,10076,1,40.0
2015-06-14 12:04:19,75,1,607.0
2015-06-14 12:27:57,10126,1,1418.0
2015-06-14 13:19:18,255,3,3081.0
2015-06-14 13:29:27,1166,1,609.0
2015-06-14 14:07:04,1414,1,2257.0
2015-06-14 14:09:23,1414,3,139.0
2015-06-14 14:09:24,1414,3,1.0
2015-06-14 14:34:34,234,1,1510.0
2015-06-14 14:35:55,71,2,81.0
2015-06-14 14:37:15,10608,2,80.0
2015-06-14 14:42:46,72,2,331.0
2015-06-14 14:43:23,10606,2,37.0
2015-06-14 14:46:12,10619,2,169.0
2015-06-14 14:48:20,10620,2,128.0
2015-06-14 14:49:55,10621,2,95.0
2015-06-14 14:50:34,10622,2,39.0
2015-06-14 14:51:01,10623,2,27.0
2015-06-14 14:53:12,10624,2,131.0
2015-06-14 14:53:50,10605,2,38.0
2015-06-14 14:55:04,10602,2,74.0
2015-06-14 14:57:14,237,2,130.0
2015-06-14 14:59:43,10088,2,149.0
2015-06-14 15:00:26,10130,2,43.0
2015-06-14 15:06:41,275,2,375.0
2015-06-14 15:26:55,160,1,1214.0
2015-06-14 15:27:44,10070,1,49.0
2015-06-14 15:37:56,10123,3,612.0
2015-06-14 15:41:24,10124,3,208.0
2015-06-14 15:43:28,10405,3,124.0
2015-06-14 15:44:57,1025,3,89.0
2015-06-14 15:45:20,1028,3,23.0
2015-06-14 15:46:41,1027,3,81.0
2015-06-14 15:50:44,10076,3,243.0
2015-06-14 15:53:00,10077,3,136.0
2015-06-14 15:54:49,1029,3,109.0
2015-06-14 16:42:03,1030,2,2834.0
2015-06-14 16:42:41,10085,2,38.0
2015-06-14 16:44:23,10124,1,102.0
2015-06-14 16:45:58,10123,1,95.0
2015-06-14 16:47:12,264,1,74.0
2015-06-14 17:00:53,10591,1,821.0
2015-06-14 17:05:40,10070,3,287.0
2015-06-14 17:09:23,10126,1,223.0
2015-06-14 17:09:42,1018,2,19.0
2015-06-14 17:10:39,10068,3,57.0
2015-06-14 17:13:36,10104,3,177.0
2015-06-14 17:14:18,59,2,42.0
2015-06-14 17:14:49,10122,3,31.0
2015-06-14 17:15:22,10568,3,33.0
2015-06-14 17:24:58,1166,1,576.0
2015-06-14 18:27:01,10146,4,3723.0
2015-06-15 07:12:40,5,3,45939.0
2015-06-15 07:22:42,237,2,602.0
2015-06-15 07:25:17,10088,2,155.0
2015-06-15 07:26:44,10130,2,87.0
2015-06-15 07:32:28,10128,1,344.0
2015-06-15 07:40:42,10406,2,494.0
2015-06-15 07:43:45,1031,2,183.0
2015-06-15 07:45:25,2,1,100.0
2015-06-15 07:47:02,10005,2,97.0
2015-06-15 08:00:32,93,2,810.0
2015-06-15 08:43:07,579,3,2555.0
2015-06-15 08:45:58,149,4,171.0
2015-06-15 08:53:58,67,4,480.0
2015-06-15 09:30:20,254,1,2182.0
2015-06-15 09:30:39,238,4,19.0
2015-06-15 09:38:49,239,4,490.0
2015-06-15 09:56:55,78,3,1086.0
2015-06-15 10:08:10,1039,2,675.0
2015-06-15 11:25:00,1414,3,4610.0
2015-06-15 13:24:22,1414,1,7162.0
2015-06-15 16:58:21,1074,1,12839.0
2015-06-15 16:59:37,1074,3,76.0
2015-06-15 17:05:11,10115,1,334.0
2015-06-15 17:13:56,1077,2,525.0
2015-06-15 17:16:57,78,3,181.0
2015-06-15 17:24:21,1414,3,444.0
2015-06-16 08:45:15,1016,4,55254.0
2015-06-16 08:54:16,5,1,541.0
2015-06-16 09:24:41,252,2,1825.0
2015-06-16 09:32:37,73,2,476.0
2015-06-16 09:33:36,240,2,59.0
2015-06-16 09:58:00,10076,3,1464.0
2015-06-16 10:02:33,1029,3,273.0
2015-06-16 10:06:19,1074,3,226.0
2015-06-16 10:08:17,1040,3,118.0
2015-06-16 10:09:20,79,3,63.0
2015-06-16 10:10:42,78,4,82.0
2015-06-16 10:47:24,1414,3,2202.0
2015-06-16 13:21:38,1414,1,9254.0
2015-06-16 13:23:03,1414,3,85.0
2015-06-16 17:55:24,1166,3,16341.0
2015-06-16 18:14:48,10568,1,1164.0
2015-06-16 18:15:49,10122,1,61.0
2015-06-16 18:17:21,59,4,92.0
2015-06-16 18:19:43,10104,1,142.0
2015-06-16 18:29:44,10068,1,601.0
2015-06-16 18:30:56,1018,4,72.0
2015-06-16 18:31:29,10126,3,33.0
2015-06-16 18:35:15,10126,1,226.0
2015-06-16 18:36:10,1018,2,55.0
2015-06-16 18:36:29,10068,3,19.0
2015-06-16 18:53:50,69,3,1041.0
2015-06-16 19:07:42,69,4,832.0
2015-06-16 19:12:40,146,1,298.0
2015-06-16 19:17:41,10630,4,301.0
2015-06-16 19:36:41,239,4,1140.0
2015-06-16 19:36:43,239,4,2.0
2015-06-16 19:49:36,1414,3,773.0
2015-06-16 20:08:14,1414,1,1118.0
2015-06-17 06:55:38,1414,3,38844.0
2015-06-17 07:17:19,1078,4,1301.0
2015-06-17 07:18:52,1076,4,93.0
2015-06-17 07:19:41,1075,4,49.0
2015-06-17 07:23:42,1075,2,241.0
2015-06-17 07:25:10,1076,2,88.0
2015-06-17 08:03:18,1025,2,2288.0
2015-06-17 08:06:05,254,3,167.0
2015-06-17 08:45:44,68,4,2379.0
2015-06-17 09:18:51,10076,3,1987.0
2015-06-17 09:21:20,10077,3,149.0
2015-06-17 09:22:08,10138,4,48.0
2015-06-17 09:23:45,10139,4,97.0
2015-06-17 09:53:38,2,1,1793.0
2015-06-17 09:55:18,10005,2,100.0
2015-06-17 09:59:51,1,2,273.0
2015-06-17 10:37:19,1164,4,2248.0
2015-06-17 10:40:24,1,4,185.0
2015-06-17 10:48:43,10628,3,499.0
2015-06-17 10:55:56,10108,4,433.0
2015-06-17 10:59:44,1030,2,228.0
2015-06-17 11:08:18,1025,2,514.0
2015-06-17 11:12:45,1027,3,267.0
