10082,10593,10080,10632,10594,10595,10117,10087,10597,10634,10609,10606,72,10608,1181:6
234,71,10608,72,10606,10634,10633,10087,10117,10595,10594,10632,10593,163,10082:6
73,10088,179,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,1181:6
10611,10636,10610,10089,10635,1108,10618,1108,10635,10089,1034,10610,10636,10611,10612:6
10082,10593,10080,10594,10595,10117,10087,10633,10597,10634,10609,10606,72,10608,71:6
234,71,10608,10606,10620,10621,10622,10623,10624,10605,10602,1069,1070,1014,1016:6
269,234,71,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,1070:6
85,84,92,1055,1057,10099,10092,91,1056,10064,10078,10090,93,1164,1107:6
234,71,10608,72,10606,10620,10621,10622,10623,10617,10595,10594,10632,10593,163:6
1033,10128,179,10632,10594,10595,10117,10087,10634,10609,10606,72,10608,71,1181:6
234,10608,72,10606,10634,10597,10633,10117,10595,10594,10632,10080,10593,10626,10406:6
10082,10593,10080,10632,10594,10595,10117,10117,10595,10594,10632,10080,10593,163,10082:6
10406,10128,10602,10603,10605,10624,10623,10622,10621,10620,10619,72,10608,71,1181:6
1069,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181,387:6
10600,1070,10602,10603,10605,10624,10623,10622,10621,10620,10619,10606,10608,71,1181:6
10620,10622,10623,10624,10605,10603,10602,1069,1070,10629,10615,10086,10105,10118,10140:6
234,10608,10606,10619,10620,10621,10622,10624,10605,10603,10602,1069,1070,1014,1015:6
